fy,dept,department_title,char_,character_title,sub_obj,sub_obj_title,doc_ref_no_prefix,doc_ref_no_prefix_definition,total_transaction_amount
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PCXX,petty cash,761.21
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,223771.17
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVXX,payment voucher,1776
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGYPROF SERVICE 0251,PVMD,professional services,122.72
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,255,DUES 0255,PCXX,petty cash,220
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,1047
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PCXX,petty cash,1080.25
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVXX,payment voucher,1145
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,RPXX,reimbursable expense vouchers for City employees,7278
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,257,ARCHITECTURAL & ENGINEERING SRVCS 0257,PVMD,professional services,18325.38
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,258,COURT REPORTERS 0258,VCXX,procurement,611.98
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PCXX,petty cash,150
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PCXX,petty cash,262
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PVXX,payment voucher,800
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,18008.3
2017,51,51 CITY PLANNING COMMISSION,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PCXX,petty cash,554
2017,51,51 CITY PLANNING COMMISSION,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,VCXX,procurement,480
2017,51,51 CITY PLANNING COMMISSION,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,VCXX,procurement,100
2017,51,51 CITY PLANNING COMMISSION,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,PCXX,petty cash,90
2017,51,51 CITY PLANNING COMMISSION,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,PCXX,petty cash,814.16
2017,51,51 CITY PLANNING COMMISSION,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,RPXX,reimbursable expense vouchers for City employees,625.2
2017,51,51 CITY PLANNING COMMISSION,3,03 MATERIALS AND SUPPLIES,318,JANITORIAL LAUNDRY AND HOUSEHOLD 0318,PCXX,petty cash,220.13
2017,51,51 CITY PLANNING COMMISSION,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PCXX,petty cash,59.34
2017,51,51 CITY PLANNING COMMISSION,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,5298.93
2017,51,51 CITY PLANNING COMMISSION,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,VCXX,procurement,1329.13
2017,51,51 CITY PLANNING COMMISSION,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,VCXX,procurement,6550.78
2017,51,51 CITY PLANNING COMMISSION,4,04 EQUIPMENT,420,OFFICE EQUIPMENT 0420,PCXX,petty cash,32.99
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,201,CLEANING AND LAUNDERING 0201,PCXX,petty cash,146
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,201,CLEANING AND LAUNDERING 0201,VCXX,procurement,66132.12
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,202,JANITORIAL SERVICES 0202,PVXX,payment voucher,1889.83
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,202,JANITORIAL SERVICES 0202,VCXX,procurement,83854.36
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,205,REFUSE/GARBAGE/SILT/SLUDGE REMOVAL 0205,VCXX,procurement,9264.18
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,PVMD,professional services,1078130.42
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,PVXX,payment voucher,737.98
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,VCXX,procurement,50205.91
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,PVXX,payment voucher,120.87
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,RPXX,reimbursable expense vouchers for City employees,57.18
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,VCXX,procurement,2750.27
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PCXX,petty cash,19812.18
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVTR,American Express travel vouchers,36239.55
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,RPXX,reimbursable expense vouchers for City employees,73120.86
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,215,LICENSES PERMITS INSPECTION CHARGES 0215,PCXX,petty cash,50
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,215,LICENSES PERMITS INSPECTION CHARGES 0215,PVXX,payment voucher,1760
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFFSHELF COMP SOFTWARE 0216,VCXX,procurement,153482.13
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,VCXX,procurement,50746.55
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,240,ADVERTISING/PROMOTIONAL ACTIVITIES 0240,PVXX,payment voucher,2122.11
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PCXX,petty cash,440.8
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,378529.34
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVXX,payment voucher,1500
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,RPXX,reimbursable expense vouchers for City employees,647.5
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,VCXX,procurement,195237.51
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,255,DUES 0255,PCXX,petty cash,5042
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,41867.34
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,255,DUES 0255,RPXX,reimbursable expense vouchers for City employees,48
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PCXX,petty cash,1546
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVXX,payment voucher,1495
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,RPXX,reimbursable expense vouchers for City employees,19363.68
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PCXX,petty cash,2887.69
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PVXX,payment voucher,8814.72
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,VCXX,procurement,1231262.62
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORTCOMPUTR HARDWARE/SOFT 0266,PCXX,petty cash,340
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORTCOMPUTR HARDWARE/SOFT 0266,VCXX,procurement,305602.49
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,282,RENT/LEASEPURCHASE COMPUTER EQUIP 0282,PVMD,professional services,606246.35
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,284,GROUND AND BUILDING RENTAL 0284,PVMD,professional services,464172
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PCXX,petty cash,427.57
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PVMD,professional services,42574.5
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PVXX,payment voucher,349311.74
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,36719.86
2017,52,52 FREE LIBRARY,2,02 PURCHASE OF SERVICES,295,PURCHASE SERVICESIMPREST ADVANCES 0295,VCXX,procurement,32060.14
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,301,AGRICULTURAL AND BOTANICAL 0301,PCXX,petty cash,136.27
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,VCXX,procurement,500
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,PCXX,petty cash,1196.66
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,PVXX,payment voucher,142.71
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,VCXX,procurement,54047.2
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,306,LIBRARY MATERIALS 0306,PCXX,petty cash,738
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,306,LIBRARY MATERIALS 0306,PVFL,library books,4281319.83
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,306,LIBRARY MATERIALS 0306,PVXX,payment voucher,31728
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,307,CHEMICALS AND GASES 0307,PCXX,petty cash,37.89
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,307,CHEMICALS AND GASES 0307,VCXX,procurement,82
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,PCXX,petty cash,1137.93
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,PVXX,payment voucher,715.52
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,VCXX,procurement,30527.1
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,PCXX,petty cash,2008.83
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,VCXX,procurement,88435.71
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,311,GENERAL EQUIPMENT AND MACHINERY 0311,PCXX,petty cash,77.98
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,312,FIRE FIGHTING AND SAFETY 0312,PCXX,petty cash,894.82
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,312,FIRE FIGHTING AND SAFETY 0312,VCXX,procurement,2562.31
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,316,GENERAL HARDWARE AND MINOR TOOLS 0316,PCXX,petty cash,2002.34
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,316,GENERAL HARDWARE AND MINOR TOOLS 0316,VCXX,procurement,28679.73
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,317,HOSPITAL AND LABORATORY 0317,VCXX,procurement,1825
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,318,JANITORIAL LAUNDRY AND HOUSEHOLD 0318,PCXX,petty cash,6272.04
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,318,JANITORIAL LAUNDRY AND HOUSEHOLD 0318,VCXX,procurement,62523.29
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PCXX,petty cash,8720.85
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PVXX,payment voucher,6240
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,RPXX,reimbursable expense vouchers for City employees,48.45
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,176427.81
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,322,SMALL POWER TOOLS AND HAND TOOLS 0322,PCXX,petty cash,838.36
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,322,SMALL POWER TOOLS AND HAND TOOLS 0322,VCXX,procurement,15574.12
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,323,PLUMBING/AIR CONDITIONING/SPACE HTG 0323,PCXX,petty cash,3075.64
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,323,PLUMBING/AIR CONDITIONING/SPACE HTG 0323,VCXX,procurement,8045.42
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,PCXX,petty cash,253.95
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,VCXX,procurement,32994.01
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,PCXX,petty cash,2647.33
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,VCXX,procurement,47560.66
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,326,RECREATIONAL AND EDUCATIONAL 0326,PCXX,petty cash,1268.38
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,326,RECREATIONAL AND EDUCATIONAL 0326,PVXX,payment voucher,1663.38
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,326,RECREATIONAL AND EDUCATIONAL 0326,VCXX,procurement,2880
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,328,MOTOR VEHICLE PARTS AND ACCESSORIES 0328,VCXX,procurement,568
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,329,TOBACCO PRODUCTS SMOKING ACCESS 0329,PVXX,payment voucher,180.73
2017,52,52 FREE LIBRARY,3,03 MATERIALS AND SUPPLIES,335,LUBRICANTS 0335,PCXX,petty cash,97.85
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,401,AGRICULTURAL AND BOTANICAL 0401,PCXX,petty cash,403
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,401,AGRICULTURAL AND BOTANICAL 0401,VCXX,procurement,8322.57
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,403,BAKESHOP DINING ROOM AND KITCHEN 0403,PCXX,petty cash,1934.9
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,403,BAKESHOP DINING ROOM AND KITCHEN 0403,VCXX,procurement,3990
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,410,ELECTRICAL LIGHTING COMMUNICATION 0410,VCXX,procurement,560
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,411,GENERAL EQUIPMENT AND MACHINERY 0411,VCXX,procurement,4460
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,412,FIRE FIGHTING AND EMERGENCY 0412,PCXX,petty cash,28.93
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,420,OFFICE EQUIPMENT 0420,PCXX,petty cash,1828.86
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,420,OFFICE EQUIPMENT 0420,VCXX,procurement,29157.52
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,423,PLUMBING/AIR CONDITIONING/SPACE HTG 0423,PCXX,petty cash,213.71
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,423,PLUMBING/AIR CONDITIONING/SPACE HTG 0423,VCXX,procurement,12518.65
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,424,PRECISION PHOTOGRAPHIC AND ARTIST 0424,PCXX,petty cash,310.4
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,424,PRECISION PHOTOGRAPHIC AND ARTIST 0424,VCXX,procurement,24951
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,426,RECREATIONAL AND EDUCATIONAL 0426,PCXX,petty cash,487.97
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,PCXX,petty cash,2551.43
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,VCXX,procurement,111590.37
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,430,FURNITURE AND FURNISHINGS 0430,PCXX,petty cash,7906.08
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,430,FURNITURE AND FURNISHINGS 0430,VCXX,procurement,34895.65
2017,52,52 FREE LIBRARY,6,06 REAL PROPERTY,0612P,PROF SRV  HVAC 0612P,PVMD,professional services,21108.85
2017,52,52 FREE LIBRARY,6,06 REAL PROPERTY,0630P,PROF SRVEXTERIOR GEN'L CONSTRUCT 0630P,PVMD,professional services,3840.4
2017,52,52 FREE LIBRARY,6,06 REAL PROPERTY,611,ROOFING RECONSTRUCTION & MATERIALS 0611,VCXX,procurement,212230
2017,52,52 FREE LIBRARY,6,06 REAL PROPERTY,612,HVAC 0612,VCXX,procurement,1576630.45
2017,52,52 FREE LIBRARY,6,06 REAL PROPERTY,613,BOILER REPLACEMENT 0613,VCXX,procurement,116896.25
2017,52,52 FREE LIBRARY,6,06 REAL PROPERTY,617,ELECTRICAL CONTROL EQUIPMENT/WIRING 0617,VCXX,procurement,305663.94
2017,52,52 FREE LIBRARY,6,06 REAL PROPERTY,622,WINDOW/DOOR REPLACEMENT 0622,VCXX,procurement,28107.17
2017,52,52 FREE LIBRARY,6,06 REAL PROPERTY,695,COMPUTER EQUIPMENT 0695,VCXX,procurement,117305.28
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,205,REFUSE/GARBAGE/SILT/SLUDGE REMOVAL 0205,VCXX,procurement,287.44
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,VCXX,procurement,3932.73
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,PCXX,petty cash,2397.71
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,PVXX,payment voucher,28000
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PCXX,petty cash,373.37
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVTR,American Express travel vouchers,4380.01
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,RPXX,reimbursable expense vouchers for City employees,2993.58
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFFSHELF COMP SOFTWARE 0216,VCXX,procurement,19500
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PCXX,petty cash,774.3
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,512667.61
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGYPROF SERVICE 0251,PVMD,professional services,314749.6
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,252,ACCOUNTING AND AUDITING SERVICES 0252,PVMD,professional services,85000
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,253,LEGAL SERVICES 0253,PVMD,professional services,30102.25
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,255,DUES 0255,PCXX,petty cash,1795
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PCXX,petty cash,1053
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,258,COURT REPORTERS 0258,VCXX,procurement,2989.19
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,VCXX,procurement,4957.07
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,281,LEASE PAYMENTSPHILA MUNICIPAL AUTH 0281,PVMD,professional services,789243.9
2017,53,53 BOARD OF PENSIONS,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,300
2017,53,53 BOARD OF PENSIONS,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PCXX,petty cash,1386.42
2017,53,53 BOARD OF PENSIONS,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,PCXX,petty cash,2841.89
2017,53,53 BOARD OF PENSIONS,3,03 MATERIALS AND SUPPLIES,317,HOSPITAL AND LABORATORY 0317,PCXX,petty cash,8
2017,53,53 BOARD OF PENSIONS,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PCXX,petty cash,2545.15
2017,53,53 BOARD OF PENSIONS,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,9280.34
2017,53,53 BOARD OF PENSIONS,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,VCXX,procurement,10073.24
2017,53,53 BOARD OF PENSIONS,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,VCXX,procurement,10301
2017,53,53 BOARD OF PENSIONS,4,04 EQUIPMENT,420,OFFICE EQUIPMENT 0420,PCXX,petty cash,727.95
2017,53,53 BOARD OF PENSIONS,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,VCXX,procurement,2181.29
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PCXX,petty cash,234
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVTR,American Express travel vouchers,1570.6
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,RPXX,reimbursable expense vouchers for City employees,1475.67
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,PCXX,petty cash,163.97
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,RPXX,reimbursable expense vouchers for City employees,49.84
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,240,ADVERTISING/PROMOTIONAL ACTIVITIES 0240,RPXX,reimbursable expense vouchers for City employees,199
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,240,ADVERTISING/PROMOTIONAL ACTIVITIES 0240,VCXX,procurement,11613.38
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PCXX,petty cash,21
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,8100
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVXX,payment voucher,9912.18
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,VCXX,procurement,349.1
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,2270
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,255,DUES 0255,RPXX,reimbursable expense vouchers for City employees,200
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PCXX,petty cash,239
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVXX,payment voucher,1350
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,RPXX,reimbursable expense vouchers for City employees,2411.73
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,258,COURT REPORTERS 0258,PVXX,payment voucher,707.4
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,258,COURT REPORTERS 0258,VCXX,procurement,12597
2017,54,54 COMMISSION ON HUMAN RELATIONS,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,VCXX,procurement,254.59
2017,54,54 COMMISSION ON HUMAN RELATIONS,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,VCXX,procurement,8
2017,54,54 COMMISSION ON HUMAN RELATIONS,3,03 MATERIALS AND SUPPLIES,317,HOSPITAL AND LABORATORY 0317,VCXX,procurement,200
2017,54,54 COMMISSION ON HUMAN RELATIONS,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PCXX,petty cash,12.46
